date;day;year;interval_0;interval_1;interval_2;interval_3;interval_4;interval_5;interval_6;interval_7;interval_8;interval_9;interval_10;interval_11;interval_12;interval_13;interval_14;interval_15;interval_16;interval_17;interval_18;interval_19;interval_20;interval_21;interval_22;interval_23;interval_24;interval_25;interval_26;interval_27;interval_28;interval_29;interval_30;interval_31;interval_32;interval_33;interval_34;interval_35;interval_36;interval_37;interval_38;interval_39;interval_40;interval_41;interval_42;interval_43;interval_44;interval_45;interval_46;interval_47;total_trips
2014-05-13;tuesday;2014;0,0;1,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;3,0;4,0;3,0;2,0;3,0;3,0;2,0;3,0;1,0;3,0;2,0;0,0;0,0;1,0;3,0;1,0;0,0;1,0;1,0;2,0;2,0;1,0;3,0;5,0;1,0;4,0;2,0;2,0;1,0;1,0;6,0;0,0;3,0;77
2014-05-14;wednesday;2014;1,0;2,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;5,0;4,0;3,0;2,0;0,0;1,0;0,0;1,0;1,0;1,0;1,0;2,0;2,0;3,0;0,0;2,0;1,0;3,0;1,0;3,0;1,0;0,0;3,0;3,0;3,0;2,0;3,0;1,0;6,0;1,0;3,0;1,0;1,0;71
2014-05-15;thursday;2014;0,0;3,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;3,0;1,0;0,0;4,0;2,0;2,0;2,0;2,0;1,0;2,0;5,0;0,0;4,0;1,0;2,0;1,0;4,0;2,0;1,0;3,0;1,0;1,0;2,0;1,0;0,0;2,0;10,0;3,0;1,0;2,0;4,0;7,0;1,0;1,0;0,0;85
2014-05-16;friday;2014;4,0;3,0;3,0;3,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;4,0;0,0;1,0;3,0;2,0;1,0;1,0;1,0;2,0;3,0;5,0;2,0;1,0;4,0;2,0;6,0;1,0;2,0;1,0;2,0;1,0;3,0;0,0;6,0;4,0;3,0;2,0;2,0;2,0;5,0;3,0;1,0;5,0;5,0;101
2014-05-17;saturday;2014;1,0;1,0;2,0;1,0;4,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;4,0;0,0;2,0;3,0;3,0;3,0;2,0;1,0;2,0;3,0;3,0;4,0;1,0;1,0;1,0;1,0;3,0;3,0;2,0;4,0;3,0;2,0;1,0;7,0;3,0;2,0;5,0;5,0;3,0;91
2014-05-18;sunday;2014;0,0;2,0;1,0;4,0;0,0;2,0;1,0;1,0;2,0;0,0;1,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;2,0;4,0;2,0;1,0;3,0;0,0;1,0;2,0;1,0;0,0;2,0;2,0;0,0;0,0;4,0;0,0;0,0;2,0;1,0;3,0;2,0;0,0;2,0;3,0;3,0;6,0;0,0;63
2014-05-19;monday;2014;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;2,0;0,0;2,0;0,0;3,0;1,0;2,0;2,0;3,0;1,0;1,0;4,0;3,0;1,0;3,0;4,0;0,0;3,0;2,0;0,0;4,0;0,0;0,0;5,0;0,0;2,0;4,0;3,0;4,0;1,0;2,0;5,0;3,0;3,0;2,0;2,0;1,0;3,0;85
2014-05-20;tuesday;2014;1,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;5,0;1,0;1,0;0,0;2,0;0,0;2,0;0,0;1,0;1,0;1,0;0,0;2,0;4,0;3,0;2,0;2,0;2,0;2,0;5,0;5,0;3,0;2,0;1,0;5,0;1,0;6,0;2,0;1,0;0,0;3,0;71
2014-05-21;wednesday;2014;2,0;2,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;2,0;0,0;0,0;3,0;0,0;2,0;1,0;1,0;9,0;1,0;0,0;3,0;4,0;4,0;1,0;1,0;1,0;0,0;3,0;0,0;3,0;1,0;2,0;0,0;0,0;1,0;1,0;3,0;2,0;4,0;2,0;7,0;3,0;4,0;3,0;2,0;3,0;2,0;1,0;89
2014-05-22;thursday;2014;1,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;2,0;3,0;3,0;2,0;1,0;3,0;2,0;1,0;1,0;0,0;1,0;1,0;2,0;0,0;1,0;0,0;0,0;1,0;3,0;1,0;1,0;0,0;0,0;0,0;2,0;3,0;4,0;2,0;5,0;1,0;3,0;4,0;2,0;3,0;4,0;0,0;69
2014-05-23;friday;2014;1,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;0,0;2,0;0,0;0,0;1,0;1,0;2,0;4,0;6,0;2,0;3,0;3,0;3,0;1,0;0,0;3,0;6,0;3,0;2,0;1,0;0,0;1,0;5,0;1,0;1,0;1,0;3,0;3,0;3,0;2,0;1,0;2,0;4,0;2,0;2,0;1,0;5,0;1,0;2,0;3,0;91
2014-05-24;saturday;2014;0,0;2,0;0,0;2,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;2,0;1,0;2,0;1,0;2,0;1,0;2,0;1,0;2,0;0,0;3,0;4,0;6,0;1,0;2,0;3,0;1,0;1,0;0,0;0,0;0,0;2,0;1,0;2,0;3,0;3,0;3,0;59
2014-05-25;sunday;2014;3,0;1,0;2,0;4,0;2,0;1,0;3,0;3,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;2,0;0,0;3,0;2,0;1,0;0,0;0,0;1,0;2,0;0,0;1,0;3,0;3,0;2,0;2,0;1,0;5,0;3,0;1,0;1,0;2,0;2,0;1,0;3,0;0,0;2,0;3,0;1,0;2,0;4,0;76
2014-05-26;monday;2014;0,0;0,0;2,0;1,0;0,0;1,0;0,0;1,0;2,0;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;2,0;2,0;0,0;3,0;2,0;1,0;1,0;2,0;1,0;3,0;2,0;1,0;2,0;1,0;1,0;1,0;1,0;0,0;1,0;0,0;1,0;2,0;3,0;0,0;1,0;1,0;48
2014-05-27;tuesday;2014;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;2,0;3,0;2,0;3,0;2,0;3,0;4,0;2,0;4,0;2,0;1,0;2,0;2,0;2,0;2,0;3,0;1,0;4,0;2,0;2,0;0,0;1,0;4,0;1,0;1,0;0,0;2,0;2,0;6,0;2,0;2,0;2,0;2,0;1,0;1,0;78
2014-05-28;wednesday;2014;1,0;0,0;1,0;1,0;0,0;1,0;0,0;1,0;0,0;1,0;0,0;1,0;2,0;0,0;2,0;4,0;3,0;2,0;1,0;7,0;3,0;2,0;0,0;2,0;2,0;2,0;4,0;1,0;0,0;1,0;2,0;3,0;1,0;1,0;1,0;1,0;0,0;3,0;0,0;3,0;0,0;4,0;1,0;0,0;3,0;3,0;1,0;3,0;75
2014-05-29;thursday;2014;1,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;1,0;2,0;2,0;2,0;2,0;5,0;2,0;0,0;4,0;2,0;0,0;2,0;1,0;2,0;2,0;1,0;3,0;1,0;1,0;0,0;4,0;4,0;3,0;3,0;2,0;6,0;5,0;1,0;3,0;4,0;2,0;6,0;1,0;86
2014-05-30;friday;2014;3,0;1,0;3,0;2,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;0,0;3,0;1,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;5,0;5,0;3,0;3,0;0,0;1,0;4,0;1,0;0,0;0,0;2,0;4,0;2,0;1,0;2,0;3,0;4,0;5,0;2,0;3,0;2,0;1,0;75
2014-05-31;saturday;2014;2,0;5,0;2,0;4,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;4,0;1,0;3,0;3,0;3,0;1,0;2,0;1,0;1,0;1,0;0,0;0,0;1,0;6,0;2,0;1,0;1,0;1,0;1,0;2,0;4,0;1,0;2,0;2,0;2,0;6,0;74
2014-06-01;sunday;2014;0,0;1,0;2,0;1,0;1,0;0,0;2,0;3,0;2,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;2,0;2,0;3,0;2,0;0,0;0,0;2,0;3,0;2,0;2,0;1,0;1,0;1,0;2,0;2,0;1,0;2,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;4,0;0,0;3,0;1,0;55
2014-06-02;monday;2014;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;2,0;3,0;2,0;1,0;3,0;2,0;1,0;0,0;2,0;2,0;1,0;3,0;4,0;1,0;0,0;2,0;2,0;1,0;2,0;1,0;2,0;3,0;1,0;4,0;4,0;2,0;4,0;0,0;0,0;0,0;3,0;62
2014-06-03;tuesday;2014;2,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;3,0;2,0;3,0;3,0;0,0;5,0;1,0;0,0;2,0;1,0;1,0;3,0;1,0;0,0;2,0;0,0;2,0;1,0;2,0;2,0;1,0;3,0;1,0;4,0;3,0;1,0;0,0;1,0;2,0;3,0;4,0;0,0;2,0;2,0;68
2014-06-04;wednesday;2014;0,0;0,0;3,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;3,0;1,0;4,0;2,0;3,0;1,0;1,0;2,0;1,0;4,0;3,0;2,0;4,0;2,0;0,0;2,0;1,0;0,0;0,0;0,0;1,0;2,0;3,0;4,0;4,0;1,0;4,0;3,0;1,0;3,0;4,0;5,0;79
2014-06-05;thursday;2014;3,0;2,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;3,0;8,0;2,0;2,0;2,0;0,0;3,0;4,0;2,0;4,0;1,0;4,0;0,0;0,0;1,0;1,0;2,0;3,0;0,0;1,0;2,0;3,0;7,0;3,0;2,0;5,0;4,0;1,0;0,0;4,0;2,0;2,0;89
2014-06-06;friday;2014;2,0;1,0;1,0;2,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;2,0;4,0;1,0;3,0;1,0;4,0;2,0;1,0;3,0;2,0;7,0;1,0;3,0;3,0;3,0;4,0;2,0;1,0;1,0;2,0;2,0;1,0;4,0;1,0;2,0;1,0;1,0;3,0;2,0;3,0;3,0;3,0;2,0;5,0;3,0;95
2014-06-07;saturday;2014;2,0;8,0;2,0;0,0;4,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;2,0;2,0;2,0;1,0;3,0;2,0;1,0;2,0;2,0;2,0;1,0;2,0;2,0;2,0;1,0;2,0;2,0;2,0;0,0;0,0;3,0;1,0;1,0;6,0;1,0;3,0;3,0;4,0;0,0;3,0;6,0;6,0;90
2014-06-08;sunday;2014;0,0;3,0;5,0;2,0;4,0;2,0;1,0;0,0;2,0;1,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;2,0;0,0;0,0;0,0;1,0;5,0;3,0;2,0;4,0;2,0;3,0;3,0;1,0;2,0;2,0;2,0;1,0;1,0;2,0;2,0;3,0;5,0;2,0;0,0;1,0;3,0;1,0;1,0;3,0;0,0;82
2014-06-09;monday;2014;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;3,0;5,0;4,0;1,0;3,0;3,0;3,0;3,0;1,0;1,0;0,0;3,0;3,0;0,0;4,0;1,0;1,0;2,0;1,0;0,0;2,0;2,0;2,0;2,0;0,0;0,0;1,0;0,0;2,0;3,0;2,0;1,0;65
2014-06-10;tuesday;2014;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;4,0;2,0;3,0;3,0;2,0;3,0;6,0;3,0;0,0;5,0;1,0;2,0;1,0;7,0;3,0;4,0;4,0;0,0;2,0;2,0;1,0;1,0;2,0;0,0;2,0;0,0;3,0;1,0;2,0;1,0;7,0;3,0;2,0;2,0;91
2014-06-11;wednesday;2014;1,0;2,0;1,0;1,0;1,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;5,0;1,0;4,0;0,0;1,0;4,0;0,0;1,0;3,0;1,0;2,0;2,0;2,0;0,0;1,0;0,0;5,0;2,0;3,0;1,0;1,0;2,0;0,0;4,0;1,0;4,0;3,0;1,0;4,0;2,0;2,0;3,0;76
2014-06-12;thursday;2014;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;2,0;1,0;1,0;1,0;3,0;4,0;2,0;3,0;0,0;4,0;4,0;2,0;0,0;3,0;0,0;3,0;4,0;4,0;0,0;2,0;1,0;0,0;0,0;2,0;3,0;1,0;5,0;3,0;0,0;3,0;2,0;2,0;3,0;2,0;3,0;1,0;1,0;79
2014-06-13;friday;2014;3,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;2,0;1,0;1,0;3,0;2,0;0,0;2,0;5,0;1,0;0,0;2,0;3,0;1,0;3,0;1,0;2,0;1,0;1,0;0,0;1,0;1,0;2,0;0,0;5,0;2,0;1,0;3,0;2,0;2,0;4,0;2,0;4,0;2,0;74
2014-06-14;saturday;2014;2,0;3,0;4,0;2,0;2,0;2,0;4,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;1,0;0,0;3,0;3,0;2,0;3,0;0,0;0,0;1,0;0,0;1,0;2,0;2,0;0,0;0,0;0,0;3,0;4,0;3,0;1,0;1,0;3,0;2,0;3,0;3,0;1,0;3,0;1,0;2,0;0,0;4,0;0,0;6,0;79
2014-06-15;sunday;2014;2,0;4,0;2,0;0,0;1,0;2,0;2,0;0,0;2,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;1,0;5,0;0,0;1,0;1,0;0,0;1,0;2,0;3,0;3,0;1,0;1,0;2,0;0,0;1,0;2,0;0,0;1,0;3,0;1,0;0,0;0,0;2,0;2,0;3,0;1,0;1,0;1,0;0,0;1,0;59
2014-06-16;monday;2014;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;0,0;0,0;0,0;2,0;1,0;4,0;3,0;1,0;5,0;0,0;0,0;0,0;2,0;2,0;1,0;0,0;1,0;3,0;2,0;0,0;0,0;1,0;0,0;3,0;2,0;0,0;3,0;2,0;4,0;3,0;5,0;3,0;3,0;1,0;0,0;4,0;0,0;67
2014-06-17;tuesday;2014;2,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;0,0;4,0;1,0;4,0;1,0;2,0;2,0;2,0;2,0;3,0;2,0;2,0;2,0;0,0;2,0;2,0;1,0;2,0;2,0;2,0;2,0;2,0;4,0;1,0;5,0;4,0;1,0;4,0;3,0;1,0;5,0;3,0;1,0;3,0;4,0;88
2014-06-18;wednesday;2014;2,0;2,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;0,0;2,0;0,0;1,0;6,0;2,0;1,0;2,0;2,0;2,0;1,0;4,0;2,0;1,0;2,0;2,0;0,0;4,0;3,0;4,0;0,0;0,0;0,0;1,0;3,0;5,0;2,0;3,0;2,0;5,0;1,0;3,0;4,0;0,0;3,0;4,0;1,0;87
2014-06-19;thursday;2014;1,0;2,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;3,0;0,0;2,0;0,0;0,0;2,0;0,0;4,0;1,0;1,0;0,0;6,0;2,0;4,0;2,0;3,0;1,0;2,0;4,0;0,0;4,0;2,0;3,0;1,0;4,0;2,0;4,0;1,0;1,0;4,0;2,0;2,0;1,0;76
2014-06-20;friday;2014;0,0;2,0;1,0;2,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;2,0;4,0;1,0;0,0;2,0;4,0;3,0;3,0;0,0;1,0;2,0;1,0;3,0;7,0;2,0;1,0;1,0;2,0;3,0;3,0;1,0;1,0;3,0;3,0;0,0;3,0;4,0;1,0;2,0;2,0;0,0;1,0;2,0;0,0;3,0;2,0;82
2014-06-21;saturday;2014;2,0;1,0;3,0;1,0;2,0;4,0;3,0;1,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;2,0;1,0;2,0;0,0;1,0;2,0;1,0;3,0;0,0;1,0;5,0;1,0;3,0;1,0;1,0;0,0;2,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;2,0;4,0;5,0;0,0;2,0;3,0;5,0;5,0;1,0;78
2014-06-22;sunday;2014;1,0;2,0;0,0;2,0;3,0;2,0;0,0;2,0;2,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;3,0;0,0;1,0;0,0;0,0;0,0;1,0;2,0;3,0;1,0;1,0;1,0;2,0;0,0;4,0;0,0;0,0;0,0;2,0;1,0;3,0;3,0;3,0;1,0;1,0;1,0;0,0;2,0;0,0;54
2014-06-23;monday;2014;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;3,0;0,0;1,0;3,0;3,0;1,0;2,0;2,0;1,0;0,0;4,0;0,0;4,0;4,0;1,0;2,0;0,0;0,0;3,0;2,0;1,0;0,0;2,0;1,0;2,0;3,0;3,0;2,0;1,0;1,0;1,0;7,0;1,0;3,0;0,0;68
2014-06-24;tuesday;2014;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;1,0;2,0;3,0;0,0;0,0;3,0;2,0;1,0;1,0;0,0;0,0;3,0;2,0;1,0;4,0;1,0;1,0;1,0;5,0;3,0;0,0;2,0;1,0;1,0;1,0;2,0;1,0;2,0;3,0;2,0;2,0;1,0;2,0;0,0;2,0;2,0;62
2014-06-25;wednesday;2014;1,0;2,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;2,0;1,0;1,0;2,0;3,0;3,0;4,0;3,0;0,0;2,0;3,0;2,0;4,0;4,0;0,0;3,0;3,0;2,0;1,0;4,0;3,0;0,0;4,0;3,0;0,0;2,0;2,0;2,0;6,0;0,0;2,0;1,0;4,0;5,0;0,0;2,0;90
2014-06-26;thursday;2014;2,0;0,0;1,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;1,0;0,0;2,0;3,0;3,0;3,0;1,0;1,0;3,0;2,0;0,0;1,0;4,0;2,0;1,0;1,0;1,0;1,0;2,0;1,0;3,0;2,0;1,0;1,0;0,0;1,0;2,0;3,0;2,0;3,0;2,0;2,0;1,0;0,0;2,0;2,0;2,0;68
2014-06-27;friday;2014;2,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;2,0;2,0;3,0;5,0;1,0;0,0;2,0;4,0;3,0;3,0;1,0;3,0;3,0;2,0;0,0;3,0;4,0;2,0;1,0;0,0;2,0;2,0;0,0;1,0;3,0;0,0;3,0;2,0;4,0;1,0;1,0;2,0;0,0;2,0;1,0;75
2014-06-28;saturday;2014;0,0;1,0;4,0;7,0;1,0;3,0;2,0;0,0;0,0;2,0;2,0;1,0;1,0;0,0;1,0;1,0;0,0;2,0;0,0;0,0;2,0;2,0;1,0;1,0;3,0;2,0;2,0;1,0;0,0;2,0;2,0;0,0;2,0;1,0;3,0;3,0;2,0;3,0;1,0;2,0;1,0;1,0;1,0;3,0;1,0;4,0;3,0;0,0;77
2014-06-29;sunday;2014;0,0;0,0;1,0;3,0;2,0;2,0;3,0;2,0;0,0;1,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;0,0;1,0;3,0;0,0;0,0;3,0;0,0;1,0;1,0;0,0;2,0;3,0;2,0;2,0;1,0;3,0;3,0;3,0;0,0;4,0;1,0;0,0;2,0;2,0;59
2014-06-30;monday;2014;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;2,0;0,0;1,0;2,0;1,0;2,0;3,0;3,0;1,0;0,0;0,0;3,0;3,0;4,0;1,0;1,0;2,0;2,0;3,0;2,0;1,0;3,0;4,0;1,0;0,0;1,0;3,0;5,0;1,0;1,0;1,0;4,0;1,0;0,0;2,0;70
2014-07-01;tuesday;2014;1,0;1,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;2,0;1,0;0,0;0,0;1,0;1,0;5,0;2,0;0,0;2,0;0,0;0,0;1,0;2,0;1,0;1,0;1,0;1,0;1,0;1,0;2,0;2,0;2,0;2,0;1,0;2,0;2,0;3,0;1,0;3,0;2,0;1,0;1,0;1,0;1,0;1,0;0,0;4,0;2,0;60
2014-07-02;wednesday;2014;2,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;1,0;1,0;2,0;4,0;3,0;0,0;0,0;0,0;2,0;2,0;2,0;4,0;0,0;4,0;2,0;6,0;0,0;1,0;2,0;1,0;3,0;1,0;2,0;3,0;1,0;2,0;3,0;2,0;2,0;2,0;4,0;0,0;3,0;3,0;2,0;78
2014-07-03;thursday;2014;3,0;2,0;1,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;3,0;6,0;2,0;1,0;2,0;0,0;3,0;0,0;4,0;2,0;3,0;2,0;1,0;2,0;4,0;0,0;0,0;0,0;2,0;0,0;3,0;2,0;3,0;2,0;1,0;3,0;1,0;0,0;2,0;2,0;2,0;0,0;71
2014-07-04;friday;2014;0,0;0,0;0,0;1,0;1,0;2,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;0,0;2,0;1,0;1,0;2,0;0,0;2,0;1,0;3,0;1,0;0,0;1,0;2,0;1,0;0,0;0,0;0,0;3,0;0,0;2,0;1,0;1,0;1,0;2,0;2,0;1,0;0,0;2,0;0,0;42
2014-07-05;saturday;2014;2,0;1,0;3,0;2,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;2,0;2,0;1,0;0,0;4,0;1,0;1,0;1,0;2,0;2,0;4,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;2,0;2,0;46
2014-07-06;sunday;2014;1,0;2,0;1,0;1,0;1,0;2,0;4,0;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;2,0;0,0;3,0;0,0;1,0;1,0;1,0;3,0;2,0;1,0;2,0;1,0;1,0;4,0;0,0;0,0;1,0;4,0;0,0;0,0;2,0;1,0;0,0;1,0;52
2014-07-07;monday;2014;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;1,0;2,0;1,0;0,0;1,0;1,0;0,0;1,0;4,0;3,0;1,0;0,0;1,0;0,0;2,0;1,0;3,0;0,0;1,0;1,0;2,0;2,0;2,0;4,0;4,0;1,0;1,0;3,0;3,0;3,0;2,0;1,0;58
2014-07-08;tuesday;2014;0,0;4,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;4,0;0,0;0,0;2,0;2,0;3,0;3,0;1,0;2,0;0,0;2,0;3,0;1,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;3,0;1,0;2,0;2,0;2,0;3,0;1,0;2,0;3,0;58
2014-07-09;wednesday;2014;2,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;3,0;1,0;1,0;3,0;2,0;1,0;0,0;1,0;0,0;1,0;2,0;3,0;4,0;2,0;1,0;1,0;3,0;2,0;3,0;0,0;2,0;0,0;2,0;4,0;3,0;2,0;3,0;4,0;0,0;2,0;1,0;1,0;3,0;1,0;68
2014-07-10;thursday;2014;1,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;4,0;2,0;1,0;3,0;3,0;1,0;3,0;0,0;0,0;2,0;3,0;2,0;4,0;1,0;2,0;0,0;4,0;2,0;3,0;1,0;1,0;4,0;1,0;0,0;6,0;2,0;2,0;0,0;1,0;1,0;5,0;2,0;2,0;72
2014-07-11;friday;2014;2,0;0,0;2,0;3,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;2,0;3,0;3,0;2,0;2,0;2,0;1,0;1,0;4,0;1,0;1,0;1,0;0,0;2,0;2,0;3,0;1,0;1,0;0,0;2,0;1,0;1,0;1,0;4,0;3,0;1,0;1,0;4,0;1,0;1,0;3,0;3,0;4,0;72
2014-07-12;saturday;2014;0,0;1,0;2,0;0,0;4,0;1,0;2,0;2,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;2,0;2,0;2,0;1,0;0,0;1,0;3,0;1,0;1,0;0,0;2,0;3,0;1,0;1,0;0,0;4,0;2,0;0,0;1,0;2,0;0,0;3,0;1,0;0,0;1,0;2,0;1,0;0,0;54
2014-07-13;sunday;2014;2,0;3,0;5,0;4,0;1,0;3,0;1,0;2,0;2,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;5,0;2,0;0,0;2,0;3,0;2,0;0,0;0,0;3,0;1,0;3,0;1,0;0,0;1,0;1,0;1,0;0,0;1,0;2,0;1,0;2,0;1,0;4,0;2,0;3,0;2,0;0,0;1,0;70
2014-07-14;monday;2014;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;1,0;3,0;2,0;1,0;3,0;3,0;4,0;1,0;1,0;2,0;1,0;0,0;1,0;0,0;1,0;1,0;3,0;3,0;2,0;7,0;2,0;2,0;1,0;3,0;4,0;0,0;2,0;1,0;2,0;0,0;4,0;67
2014-07-15;tuesday;2014;1,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;3,0;1,0;3,0;0,0;2,0;3,0;2,0;1,0;2,0;0,0;1,0;1,0;2,0;2,0;2,0;3,0;1,0;1,0;1,0;1,0;10,0;2,0;1,0;5,0;4,0;5,0;2,0;4,0;2,0;0,0;1,0;2,0;76
2014-07-16;wednesday;2014;2,0;0,0;0,0;0,0;0,0;2,0;1,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;2,0;3,0;3,0;3,0;0,0;3,0;3,0;2,0;0,0;3,0;2,0;2,0;1,0;0,0;6,0;2,0;1,0;0,0;2,0;0,0;2,0;2,0;2,0;1,0;1,0;3,0;2,0;1,0;4,0;3,0;4,0;1,0;4,0;77
2014-07-17;thursday;2014;2,0;0,0;2,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;3,0;2,0;0,0;1,0;2,0;0,0;3,0;5,0;3,0;1,0;3,0;3,0;1,0;3,0;1,0;2,0;3,0;5,0;4,0;1,0;1,0;2,0;1,0;2,0;3,0;2,0;3,0;2,0;4,0;2,0;6,0;3,0;2,0;2,0;3,0;94
